number,href,title,ingredients,preparation
1033,https://simple-veganista.com/triple-berry-chia-ja/?swcfpc=1,TRIPLE BERRY CHIA SEED JAM,"1 heaping cup blackberries (about 6 oz.)
1/2 heaping cup raspberries (about 3 oz.)
1/2 heaping cup blueberries (about 3 oz.)
1 heaping tablespoon chia seeds
1 tablespoon pure maple syrup, optional","Instructions Stove-top: Add berries to a small saucepan, heat over medium stirring occasionally until softened. Using the back of a slotted spoon or fork, mash the berries along the side (or bottom) of the pan. Let mixture come to a gentle boil. The entire cooking time will be from 4 - 6 minutes. Once boiling occurs, remove from heat, add sweetener if needed and slowly add in chia seeds while stirring to combine. Fill jar and let cool a few minutes. Cover and place in the refrigerator to thicken.
Store in the refrigerator. Will last up to 2 - 3 weeks (I've never had it longer than a week, it may even last up to a month, but if you notice any mold throw it away immediately).
Raw: Place berries and chia seeds in blender/food processor and pulse until desired chunkiness/consistency. Add maple syrup as needed and blend again.
Fill jar, cover and place in refrigerator to set for a couple hours.
Keep stored in the fridge and use your raw chia jam within 1 week.
Makes about 1 - 1 1/4 cup (8 - 10 oz.)
Serves 8 - 10, 2 tablespoons per serving"
1233,https://simple-veganista.com/baked-apple-banana-oatmeal/,HEALTHY BAKED APPLE OATMEAL,"2 cups old-fashioned oats
2 teaspoons cinnamon
1/2 teaspoon nutmeg
1 teaspoon baking powder
pinch of mineral salt
2 cups unsweetened almond milk
1 cup mashed banana, optional
1/4 cup pure maple syrup, optional
1 teaspoon vanilla extract
1 medium apple, use your favorite (I used Fuji), cored and diced
1/2 - 1 cup walnuts, chopped
To serve
sliced apple
pure maple syrup
unsweetened almond milk
unsweetened toasted coconut flakes (it's delicious!)","Instructions Preheat oven to 350 degrees F. Lightly grease your baking dish with coconut oil if you like (generally I skip this step).
Mix: In an 8 x 8 baking dish, add oats, cinnamon, nutmeg, baking powder and salt, mix well. Add in the milk, banana, optional syrup and vanilla, gently whisk to combine. Top with chopped apples and walnuts, mix them in if you like.
Bake: Place in the oven on the middle rack and bake for 30 minutes. Once done, let cool slightly.
Serve: Slice and serve warm in individual bowls with toppings of choice. Voila. Enjoy this most delicious and worth the wait oatmeal!
Serves 4 - 6"
1323,https://simple-veganista.com/overnight-buckwheat-steel-cut-oats/,Overnight Steel Cut Oats Breakfast Jars,"2 cups steel cut oats (or 1 cup steel cut oats + 1 cup raw buckwheat groats)
5 cups water
1 teaspoon cinnamon, optional
1/2 teaspoon cardamom, optional
1 teaspoon vanilla extract, optional
pinch of himilayan salt
Optional ideas for topping:
1 - 2 tablespoons chopped dates, raisins, apricots or other dried fruit
1 tablespoon unsweetened coconut flakes
1/4 cup fresh berries of all kind
1/4 - 1/3 cup coconut, almond, cashew, oat or any non-dairy milk
1 - 2 tablespoons pure maple syrup, coconut sugar or other sweetener of choice
1 - 2 tablespoon nuts and seeds of all kinds
sprinkle of cocoa nibs
1 - 2 tablespoons 100% fruit chia jam
1 - 2 tablespoons almond butter or nut butter of choice","Instructions Simmer: In a dutch oven or large pot, steel cut oats, spices, salt, and water, bring to a boil, cover, reduce heat to low, and simmer for 5 minutes. Remove from heat, give a good stir, add more water as needed.
Rest overnight: Let cool, fill individual mason jars (or other containers), cover, and let sit overnight in the fridge. Alternatively, keep it in the pot you cooked it in, cover, and keep in the fridge overnight.
Fill jars: The next day fill your jars with a mix of toppings for grab & go time or simply top each jar when ready to eat.
I prefer to eat my breakfast jars at room temp but you can heat yours either in the microwave for a minute or two, or use a heated pot of water setting the mason jar in the center until warmed.
This will fill 4 - 6 pint-sized mason jars with plenty of toppings. Wide mouths are preferred as it's much easier to spoon out of for eating.
Serves 4 - 6
Store: Keep breakfast jars in the refrigerator for up to 5 days."
1353,https://simple-veganista.com/banana-strawberry-muffins/,Strawberry Banana Muffins (Vegan + Healthy),"1/3 cup olive oil or vegan butter (at room temp)*
1/3 cup pure cane sugar, coconut sugar, or pure maple syrup
1 teaspoon vanilla extract
2 large overripe bananas, mashed (about 1 cup)
1 3/4 cups flour (all-purpose, whole wheat, spelt, or combo)**
2 teaspoons baking powder
1/2 teaspoon baking soda
pinch of pink salt
1 cup strawberries (about 7 - 8), diced, plus extra for topping","Instructions Prep: Preheat oven to 350 degrees. Line a muffin tin with muffin liners or lightly grease each hole with oil or butter.
Batter: In a large mixing bowl, cream together room temperature butter/oil and sugar. Add the vanilla and mashed banana, mix well. Add the flour, baking powder, baking soda, and pinch of salt to the wet ingredients and mix well to combine. Add the strawberries and gently fold them into the batter.
Scoop: Scoop the batter into each muffin hole, filling to at least 3/4 full. Top with a few diced strawberries (and/or banana slices).
Bake: Place in the oven on the center rack and bake for 20 - 25 minutes. Let cool a few minutes and transfer the muffins to a wire rack to cool.
Makes 10 - 12 muffins"
1403,IN NOTES,Potato Frittata,"About 3 potatoes
Vegetable oil
Vivera bacon bits
Salt
Tomatoes or a couple of sun-dried tomatoes from a jar
Baby spinach
1/3 red pepper, finely diced
3 tsp egg replacer
6 tbsp oat milk
Pinch of black salt
Vegan cheese, grated","Method
Chop and parboil the potatoes. Drain and lightly crush them.
Use the potatoes to press and line the base of a flan tin, then drizzle with vegetable oil. Preheat the oven to 180C.
Fry the Vivera bacon bits and sprinkle them over the potato base.
Add a sprinkle of salt.
Chop the tomatoes or sun-dried tomatoes and spread evenly over the potato, then add a thick layer of chopped baby spinach.
Sprinkle the finely diced red pepper over the spinach.
Mix the egg replacer with the oat milk and a pinch of black salt. Drizzle evenly over the spinach and potato.
Grate vegan cheese over the top.
Bake for 30 minutes."
120,https://veganuary.com/recipes/cinnamon-and-raisin-pancakes-with-mango-dip/,Cinnamon and Raisin Pancakes with Mango Dip,"? a cup of plain flour
? a cup of (vegan) milk
1 tablespoon baking powder
1 teaspoon cinnamon powder
Handful of raisins
1 mango","Method
To make the pancakes mix together the flour, milk, baking powder, and cinnamon powder.
Once it is fully blended mix in the raisins with a spoon.
Ladle some of the mixture into a pre-heated non stick pan and cook on both sides until thy are cooked throughout.
If you want very large pancakes cook the mixture half at a time and if you want smaller ones cook a quarter of the mixture per pancake.
For the mango dip, simply cut the skin off a mango and cut away the core then add the left over fruit to a blender.
Blend until it has become a puree and serve with or on the pancakes.
Serves: 2 (2 large pancakes or 4 smaller ones)"
220,https://veganuary.com/recipes/violife-cocospread-pancakes/,Violife Cocospread Pancakes,"1 pack Violife Cocospread
250 grams self-rising flour
2 tbsp sugar
2 tbsp baking powder
1 tsp salt
300g coconut milk
2 tbsp apple cider vinegar
2 tsp vanilla
4 tbsp coconut cream
4 tbsp organic coconut oil
Strawberries, sliced
Banana, sliced
Raspberries","Preparation
In a medium bowl, add the flour, sugar, baking powder and salt and stir to combine.
In separate bowl add milk, vinegar and vanilla. Pour liquid mixture into dry and whisk until smooth.
Let the batter rest for 10 minutes in the fridge.
Pour about ? cup (65 grams) of batter onto greased nonstick pan. Cook pancakes until golden on both sides.
In a bowl whisk the Violife Cocospread with the coconut cream until creamy.
Pour chocolate over the pancakes and garnish with chopped strawberries and blueberries."
1100,https://simple-veganista.com/pumpkin-spice-pancakes/,Vegan Pumpkin Pancakes (Easy + Healthy),"1 1/4 cups flour (I used spelt)
3 tablespoons organic cane sugar
2 teaspoons baking powder
3/4 teaspoon pumpkin pie spice or cinnamon
pinch of salt
1/2 heaping cup 100% pumpkin puree
1 1/4 cups unsweetened almond milk
1 teaspoon vanilla extract
1 - 2 tablespoon coconut oil, for griddle
pure maple syrup, to serve","Instructions Preheat: Preheat griddle to manufacturers instructions, usually about 350 degrees for pancakes. Alternately, if using a stove-top griddle/skillet, heat over medium heat. Preheat oven to 200 degrees (for keeping pancakes warm), place cookie sheet on middle rack while oven is warming.
Mix: In a medium size mixing bowl, add the flour, sugar, baking powder, and spice, mix well. Add in the pumpkin puree, vanilla, and non-dairy milk, mix well.
Cook: Add enough oil to coat the griddle/skillet. Using a 1/4 measuring cup, scoop batter and place on griddle. Let cook about 3 minutes, edges will bubble slightly and start to look leathery, flip and cook another 3 minutes. Add oil to the griddle/skillet, and repeat until batter is gone.
Place finished pancakes on the warm cookie sheet, place in the oven to keep warm while cooking the remaining pancakes.
Serve with pure maple syrup. Adding 2 tablespoons of chopped pecans over top will add protein and texture.
Store leftovers in the refrigerator for up to 5 days, or keep in the freezer for up to 2 months. Reheat in the microwave or toaster oven.
Makes about 6 - 8 pancakes, serving 3 - 4."
890,https://simple-veganista.com/vanilla-date-smoothie/,Vanilla Date Smoothie,"1 cup unsweetened almond milk (use your favorite non-dairy milk)
1 large frozen banana
4 - 5 ice cubes (or another frozen banana)
3 - 4 medjool dates, pitted (soft and fresh is best)
1 teaspoon vanilla extract
Optional add-ins:
1 scoop vanilla protein powder
1 tablespoon nut butter (peanut, almond, cashew, sunflower etc.)
2 - 3 teaspoons cacao or cocoa powder","Instructions Combine ingredients into a blender cup and blend until smooth, about 1 - 2 minutes, depending on your blender. Add a splash or two of extra almond milk as needed, especially if adding protein powder.
Serves 1"
1000,https://simple-veganista.com/spicy-nut-seed-protein-bar/,SPICY NUT & SEED BAR (HEALTHY + EASY),"1 3/4 cup almonds
1/2 cup pepitas (pumpkin seeds)
1/4 cup hemp hearts
1/4 heaping cup flaxseed meal (ground flax seeds)
6 tablespoons pure maple syrup
1 1/4 teaspoons jalapeno chili powder (cayenne, chipotle or chili powder is ok too)
1/2 rounded teaspoon mineral or smoked salt
1/4 rounded teaspoon onion powder
1/4 rounded teaspoon garlic powder","Instructions Preheat oven to 350 degrees F.
Line a 9?9 baking pan with parchment paper.
In a large mixing bowl, combine all the ingredients starting with nuts & seeds, spices and lastly maple syrup. Mix well to coat. Fill lined baking pan with wet mixture and flatten, pressing firmly, making sure to reach all edges and corners as best you can. Place in oven on middle rack and bake for 25 - 30 minutes. Once done, let cool to harden.
Once cooled it will be a solid piece. Slice in half, then cut each half into 1 - 1 1/2 inch bars. Store loosely covered and enjoy often!
NOTES:
If you don't have hemp seeds, use any color sesame seeds you like."
371,https://veganuary.com/recipes/apple-cinnamon-wholemeal-waffles/,Apple Cinnamon Wholemeal Waffles,"150g (1 1/4 c) wholemeal flour
1tsp baking powder
2tbsp lucuma powder or brown sugar
2 chia ""eggs"" (1 egg = 1tbsp milled chia seeds mixed with 3tbsp water to form a gel)
1tsp vanilla bean paste
215ml almond milk or dairy-free milk of your choice
60g (4 tbsp) dairy-free margarine, melted
500g (about 1 pound) apples (pre coring), spiralised, grated or cut into thin strips
1tsp ground cinnamon
2tbsp water","Preparation
Mix the flour, baking powder and lucuma together in a large bowl.
In a separate bowl, mix the chia eggs and vanilla bean paste together. Add the almond milk a little at a time, stirring well, until it has combined with the chia mix.
Create a hole in the middle of the dry ingredients and slowly begin to pour in the chia mix, stirring constantly to form a batter. Be careful not to mix the batter any more than necessary - it doesn't need to be completely smooth. Now add the melted butter and gently mix in.
Set the batter aside for ten minutes.
In the meantime, add the spiralised apple, cinnamon and water into a large pan. Heat over a medium high heat and simmer for ten minutes until the apples are soft.
Set the waffle maker to heat up.
Gently mix the apples into the waffle batter and scoop around a quarter (depending on the size of your waffle maker) of the mix onto the iron. Press and cook according to your machine and preference (I chose a medium setting).
Once cooked and golden brown, remove the waffle from the machine and place on a piece of kitchen paper to prevent it becoming soggy.
Repeat the process for each waffle.
Serve with plant-based honey, syrup or a caramel sauce."
771,https://veganuary.com/recipes/raspberry-vanilla-coconut-and-passionfruit-pancakes/,"Raspberry, Vanilla, Coconut and Passionfruit Pancakes","1 ? cups buckwheat flour
1 cup coconut yoghurt
? cup almond meal or desiccated coconut
2 passionfruit
1 1/2 tsp baking powder
1 punnet raspberries
Pinch ground cinnamon
1/3 cup toasted coconut flakes
1 cup Califia Farms unsweetened vanilla almond milk
Maple syrup to drizzle
2 tbsp coconut oil
1 tsp white vinegar (optional)
1/3 cup maple syrup or coconut sugar
Zest 1 lemon
? cup coconut oil or non-dairy butter to cook the pancakes","Preparation
Add and mix through the almond milk, coconut oil, vinegar, if using, maple and lemon zest.
Heat a non-stick frying- pan over a high heat and if you have one, place a love heart cutter in the pan.
Add a little oil to the pan and spoon in about ? cup of pancake batter. Cook for about 2 minutes then carefully flip and cook for 2 minutes more. If using the heart cutter, remove this before flipping the pancake. Repeat until all the mix has been cooked.
To serve, combine the yoghurt with the pulp of 1 passion fruit and spoon this over your pancakes then top with raspberries, coconut maple syrup and more passionfruit."
841,https://veganuary.com/recipes/awesome-almond-pancakes/,Almond Pancakes,"1 cup all-purpose flour
1/2 cup almond meal
2 tablespoons coconut sugar
1 teaspoon baking powder
1/2 teaspoon salt
1 teaspoon almond extract
1/2 teaspoon vanilla extract
1 1/4 cups unsweetened almond milk
2 teaspoons apple cider vinegar
1/2 cup canola or vegetable oil","Method
Combine the almond milk and apple cider vinegar. Set aside for 10 minutes. This will make a tasty buttermilk substitute!
In a large bowl, combine your dry ingredients. When ready, add the almond milk mixture, your extracts, and the canola oil. Mix with a wooden spoon until the clumps are mostly dissolved.
Warm a non-stick griddle over medium heat (at 350 degrees if you're able to set it). Add dollops of dough at about 1/3 of a cup each to the griddle and cook for 3-4 minutes on each side.
Makes 8-10 pancakes."
1341,https://simple-veganista.com/spelt-oat-pancakes-blueberry-compote/,VEGAN OATMEAL PANCAKES,"1 cup spelt flour (or all-purpose, whole wheat, or 1-1 GF)
1/2 cup oats (old fashioned or quick oats)*
1 tablespoon sugar (coconut, raw or pure cane sugar)
2 teaspoons baking powder
pinch of salt
1 cup vegan buttermilk (1 cup non-dairy milk + 1 tablespoon lemon juice or apple cider vinegar)
1 flax egg (1 tablespoon flax meal + 3 tablespoons water), optional
1 teaspoon vanilla
2 teaspoons coconut oil (or your favorite)","Instructions Flax egg (optional): If using a flax egg, place ingredients in small bowl and set aside for about 10 minutes to set. I have made pancakes many times without the need for an egg replacement, but you can think of it as added nutrition as flax meal is very good for you!
Vegan buttermilk: In a small bowl, add the milk and juice of 1/2 lemon, let rest for 5 - 10 minutes to curdle. This is optional, use plain plant milk if you prefer.
Preheat: Preheat griddle or pan to medium heat. If keeping pancakes warm, set oven to 200 degrees and place baking sheet in oven to warm.
Make batter: Combine the flour, oats, sugar, baking powder and salt in a large bowl. Add the vanilla and vegan milk to the dry mixture, and blend until just combined.
Scoop and cook: Using a 1/4 cup measuring cup, scoop and pour pancake mix onto a lightly greased griddle or skillet. Cook until bubbles form along the top and edges, about 2 to 3 minutes, bottom should be golden brown. Carefully flip and cook for another 2 minutes or so until golden brown underneath.
Keep warm: Transfer pancakes to warm baking sheet and place in oven until all pancakes are made.
Makes about 8 small pancakes.
Serve: Serve warm with blueberry compote and pure maple syrup.
Serves 2 - 4
Store: Leftovers can be stored in the refrigerator for up to 7 days in a covered container. For longer storage, keep in the freezer for 2 - 3 months. Reheat in toaster oven or microwave."
1091,https://simple-veganista.com/basic-vegan-pancakes/?swcfpc=1,EASY VEGAN PANCAKES,"1 cup spelt flour or flour of choice
2 tablespoons organic cane sugar or coconut palm sugar
2 teaspoons baking powder (this will make them nice and fluffy)
pinch of mineral salt
1 cup unsweetened almond milk, or non-dairy milk of choice
1 small lemon (juice of) or 2 teaspoons apple cider vinegar
1 teaspoon vanilla extract
1 - 2 teaspoons coconut oil, for cooking","Instructions Vegan Buttermilk: To make a vegan buttermilk, add juice of small lemon to the milk and let rest for about 10 minutes. This can be optional.
Preheat: If using griddle preheat to manufacturers instructions.
Make batter: Combine flour, salt, sugar and baking powder into a medium bowl or wide-mouthed pitcher. Add milk and vanilla, mix until well combined.
Cook: If using a skillet, heat oil on medium heat. Place batter on griddle/skillet (I like to scoop the batter using a 1/4 or 1/3 cup measuring cup for uniform pancakes), cook until bubbles form around the edges or top and flip, about 3 minutes per side.
Keep warm: If needed, keep the pancakes warm in a preheated oven set to 200 degrees, on a baking sheet.
Serve with syrup, fresh fruit or any dessert sauce of choice.
Makes about 6 pancakes, serves 3
Store: Leftovers can be stored in the refrigerator for up to 7 days in a covered container. For longer storage, keep in the freezer for 2 - 3 months. Reheat in toaster oven or microwave."
1021,https://simple-veganista.com/lemon-chia-seed-pancakes/?swcfpc=1,LEMON CHIA SEED PANCAKES,"1 cup flour (spelt, whole wheat or flour of choice)
2 teaspoons baking powder
2 tablespoons organic pure cane sugar
pinch of mineral salt
3 tablespoons chia seeds
1 cup buttermilk (one cup non-dairy milk + juice from 1 lemon or 1 tbsp apple cider vinegar)
zest of 1 - 2 lemons
1 teaspoon vanilla, optional
coconut oil, for greasing","Instructions Vegan buttermilk: Start by making your buttermilk, combine milk and lemon, set aside for 10 minutes or so. This allows them time to mingle.
Preheat: Preheat griddle to manufacturer's instructions. Or warm a skillet over medium heat. Lightly grease before using.
Make batter: Whisk together the flour, baking powder, sugar, salt and chia seeds in medium mixing bowl, give a good stir to combine and distribute the seeds. Pour in the buttermilk, vanilla, and lemon zest, mix well.
Scoop and pour: Using a 1/4 or 1/3 measuring cup, scoop and pour batter on to griddle. Cook until bubbles form on top or edges, and flip, usually about 3 minutes per side, depending on your griddle/skillet. Repeat until batter is gone.
Serve with strawberries (or other berries of choice) and pure maple syrup.
Makes about 6 pancakes
Serves 3
Store: Leftovers can be stored in the refrigerator for up to 7 days in a covered container. For longer storage, keep in the freezer for 2 - 3 months. Pop in toaster oven or microwave to reheat."
891,https://simple-veganista.com/banana-boats/,QUICK & HEALTHY BANANA BOATS,"bananas, 1 per person (or however much you want the serving to be)
natural peanut butter or raw almond butter
goji berries
shredded coconut
hemp hearts
cacao nibs or semi-sweet mini chocolate chips","Instructions Peel and slice your banana in half lengthwise. Place banana slices cut side up and layer your bananas starting with the nut butter. Next, add the remaining ingredients in any order you like. I added them in the order in the list. Enjoy the simples!
NOTES:
Add toppings in any amount you like. This is just a guide and hopefully some good inspiration!
Some optional toppings would be raisins, cranberries, finely chopped nuts such as almonds, pistachios or walnuts. A dash or light dusting of cinnamon or raw cacao powder would also be great!"
1251,https://simple-veganista.com/raw-healthy-happy-hempy-cookies/,HEMP HEART ENERGY BITES (NO BAKE),"1 cup oats, rolled or quick (I used GF)
1/2 cup hemp hearts
6 medjool dates, pitted and chopped
3 tablespoons pure maple syrup
1/2 teaspoon vanilla extract
1/2 teaspoon cinnamon, optional
pinch of salt, optional","Instructions Mix: Place all ingredients in food processor, blend until combined. Add 1 tablespoon water at time if needed to help the mixture clump up. I used about 1 tablespoon, use at your discretion.
Don't worry if the dough seems a little too sticky, as it will become a bit stiffer once refrigerated. And if it's a little sticky it will help when you roll the balls in a coating. If the mixture is too wet, try adding a pinch or two of oats. The dryer they are the more they will be a stiffer, but chewy cookie. The moister they are, they will be more like cookie dough. Both ways are good. :)
Scoop + roll: Next, roll the dough into one inch balls. If dough seems too sticky to roll, refrigerate the dough for about 20 minutes before rolling.
Finishing touch: You can roll the energy bites in a variety of ingredients for a nice finishing touch. I rolled some in hemp seeds, coconut, cinnamon and cacao powder. I wanted to experiment with different coatings. If rolling in powders be sure to gently lift and drop your coated balls a few times an inch or two above a hard surface to let any excess powder fall off.
Makes 12 energy bites
Store: Keep in the refrigerator and eat within 1 - 2 weeks. For longer storage, they can be kept in the freezer for up to 2 - 3 months."
542,https://veganuary.com/recipes/chocolate-overnight-oats/,Chocolate Overnight Oats,"1/3 cup rolled oats
1/3 cup chocolate soya milk
1 tsp ground flaxseed
1 tbsp maple syrup","Method
Before you go to bed mix all the ingredients together in a nice big jar (I use a Kilner jar as these have plenty of space for fruit and seal well).
Pop the jar into the fridge and leave it to do its thing while you get your beauty sleep.
In the morning layer up your beautiful dark cherry compote and your favourite yogurt (I used cherry Alpro) on top of the oats. If you are short of time pop the lid back on your jar and run for the bus, or take your time and enjoy with a cup of good coffee."
712,https://veganuary.com/recipes/chocolate-chip-pancakes/,Chocolate Chip Pancakes,"380g plain flour
2tsp baking powder
130g caster sugar
250ml OGGS Aquafaba
7tbsp vegetable oil
A squeeze of lemon
75g vegan chocolate chips
150ml dairy-free milk (We love almond or oat milk in this recipe, but all types of milk will work.
Margarine, for frying
Favourite toppings, fresh fruit, maple syrup, melted chocolate, the options go on and on.","Method
1. Combine all the dry ingredients together in a large bowl.
2. Next, whisk up your OGGS Aquafaba in a clean bowl for 30 seconds until it's pale and frothy and then add the oil, lemon juice and milk.
3. Add the dry mixture to the wet mixture, little by little. Whisk until you've made a smooth thick batter.
4. Rest the pancake batter in the fridge for 30 minutes, sorry!
5. Once you've taken the mixture out from the fridge, fold the chocolate chips in.
6. Heat a non-stick frying pan over a medium heat and add a knob of margarine. Once melted, add a small ladleful of batter into the frying pan and smooth into a rough round with the back of the ladle.
7. Wait until the base of the mixture sets and the top begins to bubble, then flip it over and cook until both sides are golden brown. Repeat until all the batter is used up Serve with lashings of your favourite toppings!"
1102,https://simple-veganista.com/apple-nachos/,HEALTHY APPLE NACHOS (5-MINUTE),"2 apples of choice
1/4 - 1/3 cup natural nut butter (peanut, almond, sunflower, etc.)
small handful chocolate chips (I used Enjoy Life Mini Chips)
small handful shredded coconut
small handful slivered almonds, optional
sprinkle of cinnamon
1 tablespoon lemon juice
Optional toppings:
hemp hearts
cacao nibs
raisins or currants
ground cardamom
pure maple syrup","Instructions Apples: Wash, core and cut your apples into 1/4 inch slices. I like to cut mine into quarters, take a small paring knife and carefully remove the core and upper and lower end where dirt may still be collected (even after washing). Lay apple quarters on a flat surface with the inside of the apple facing up, carefully slice your apple into 1/4 inch slices, even 1/2 inch slices is good too. Whatever thickness you prefer, no rules here! Place apple slices in a small bowl with the lemon juice, toss to coat.
Nut butter: Heat your nut butter just until warmed and somewhat runny. I like to heat mine by using a small silicon bowl placed in a small pot with just enough water to reach half way up the side of the silicon bowl, heat water on low and gently heat the nut butter until warm and drizzable. Alternatively, warm in the microwave for 20 - 30 seconds.
Assemble: On a serving plate, lay your apple slices in a single layer around the outside edge, then layer another small layer over those but towards the inside center of the plate (like shown in the picture above). Drizzle the nut butter in a circular motion, from the middle of the plate to the outside edge. You can also just zig zag the almond butter from one side to the other if you like. Again, no rules - just do what you feel is best! Top with chocolate chips, coconut flakes, almonds and sprinkle of cinnamon (or whatever you've chosen to use as your toppings).
Serves one generously, or two as a small plate.
Enjoy this simple yet delicious treat!"
952,https://simple-veganista.com/broiled-grapefruit-with-ginger-coconu/,BROILED GRAPEFRUIT,"2 grapefruit, red or yellow
2 tablespoons sugar (coconut, brown, raw, or pure cane), divided
2 tablespoons coconut oil, vegan butter or pure maple syrup, divided
1 teaspoon ground ginger or finely grated ginger, divided
salt, to taste
optional toppers
shredded unsweetened coconut (add after the first two or three minutes)
dash of cinnamon","Instructions Preheat broiler. You can alternately use a toaster oven for this using a high temp.
Prep grapefruit: Slice grapefruits in half. You may have to slice a tad bit off the bottom if your grapefruits don't stand straight. Use a grapefruit knife or a serrated paring knife and cut each segment so the pink flesh is cut away from the membrane. Next, gently par around the whole outside area of flesh cutting away from the rind. It will make your grapefruit eating a little easier and less messy.
Assemble: Place each half, cut side up, on a rimmed cookie sheet or baking dish. Top each half with 1 teaspoon or so of coconut oil, 1 teaspoon or so of sugar, and a generous pinch of ginger. Use your fingers to blend and spread the ginger on the grapefruit halves.
Broil: Place under the broiler and cook anywhere from 4 - 7 minutes. I find it best to set your timer for 2 minutes, check grapefruit, if sugar is not caramelized or there is no excessive charring of the grapefruit rind (white part), add another minute and repeat the process until sugar is caramelized and rind is gently colored but not overly burnt all around. If using shredded coconut, sprinkle on top of the grapefruit halves after the first 2 minutes. Once done, sprinkle with salt.
Serve: Enjoy right away or let cool and serve at room temp."
413,https://veganuary.com/recipes/very-berry-muffins/,Very Berry Muffins,"320g all-purpose flour
1 tbsp baking powder
2 tsp bicarbonate of soda (baking soda in US)
1 pinch of salt
200 g plant-based yoghurt (free from sugars)
150g caster sugar (or 6 tbsp stevia)
200 ml Provamel Organic Soya Drink Unsweetened
6 tbsp groundnut oil
1 tbsp vanilla extract
150g of blueberries","Method
Preheat the oven to 200 degrees C.
Mix all the dry ingredients.
Beat the wet ingredients and mix with the dry ones until you have a lumpy mass.
Add the blueberries.
Ladle in the muffin tins (+/- 10 pieces) and bake for 25 minutes."
543,https://veganuary.com/recipes/applesauce-pancakes/,Applesauce Pancakes,"1 large apple
150 grams of flour
1 teaspoon of salt
Soya milk (have a whole carton on hand)
Blueberries
Banana","Method
Grate the apple and cook it on a low heat until it forms a smooth paste with few lumps.
Mix the flour with the salt in a large bowl.
Add the apple sauce to the bowl, add the soya milk, half a cup at a time, and whisk until a smooth batter is formed.
Add half a cup of the batter mix to a hot oiled frying pan, and cook until the bubbles on the surface of the pancake do not close when they pop.
Flip the pancake and cook until there is some colour on the bottom.
Once the pancakes are cooked, pan fry a small handful of blueberries and a banana sliced lengthwise. Top the pancakes with the pan-fried fruit and some vegan yogurt/custard."
1283,https://simple-veganista.com/cinnamon-applesauce-pancakes/,CINNAMON APPLESAUCE PANCAKES,"1 1/2 cups flour (light spelt or unbleached all-purpose)
2 tablespoons sugar (coconut or organic pure cane)
2 heaping teaspoons baking powder
3/4 teaspoon cinnamon
pinch of nutmeg
pinch of mineral salt
1 1/4 cups unsweetened almond milk
1/2 cup unsweetened applesauce
1 teaspoon vanilla extract
1 tablespoon coconut oil (divided), for greasing
1 apple (optional)","Instructions Preheat: Heat griddle as per instructions or if using a large skillet heat over medium to medium-high heat. Meanwhile, preheat oven to 200 degrees F, and place a baking sheet on the middle rack while oven is heating.
Prepare: In a large mixing bowl, add flour, sugar, baking powder, cinnamon, nutmeg and salt, mix well. Next, add in the applesauce, non-dairy milk and vanilla extract, mix until just combined, do not over mix. Your mixture may seem to swell up a bit due to the baking powder, this is normal.
Clean and quarter an apple, remove the core. Cut into thin slices about 1/8 - 1/4 inch.
Cook: Place 1 teaspoon of oil on the griddle/skillet and spread evenly over the cooking area (I use a silicone brush). Place 2 apple slices on griddle, side by side, where pancake batter is going to cook. Using a 1/4 cup measuring cup, scoop batter and place on top of apple slices. Cook until bubbles form on the top and edges start to look leathery, about 2 1/2 - 3 minutes per side. Flip pancakes, cook another 2 - 3 minutes. Repeat until batter is gone.
Keep Warm: As pancakes finish, place them in the oven on the warm cookie sheet to keep warm until all pancakes are ready.
Serve with pure maple syrup. A few fresh apple slices would also be great to serve.
Makes about 8 pancakes. Serves 2 - 3
Store leftover pancakes in an airtight container in the refrigerator for up to a week, or freeze for up to 2 months. Reheat in the oven at 350 degrees for 10 minutes. Alternatively, warm in the microwave for 1 - 2 minutes."
1073,https://simple-veganista.com/chocolate-waffles-two-ways-nut-butter/,CHOCOLATE VEGAN BELGIAN WAFFLES (HEALTHY),"1 1/2 cups flour (whole wheat, spelt, all-purpose, or 1-1 GF flour blend)
1/2 cup organic cocoa powder
1/4 cup sugar (organic pure cane, coconut, date, raw, or monk fruit sweetener)
1 tablespoon baking powder
pinch of mineral salt
1 3/4 cup unsweetened almond milk, or milk of choice
1/4 cup light flavored olive oil or room temp coconut oil
1 teaspoon vanilla extract","Instructions Preheat waffle maker to manufacturer's instructions.
Mix batter: In a medium size bowl, combine the flour, cocoa, sugar, baking powder, salt. Add non-dairy milk, oil and vanilla, mix until combined.
Cook: Pour batter onto the waffle iron, close and cook about 3 - 4 minutes (or according to your waffle maker's instructions). Gently remove waffles and serve right away. You can also keep waffles warm in a preheated oven at 200 degrees F., keep waffles on a cookie sheet until all waffles are ready.
Serve: Top waffles with pure maple syrup. Pairs perfectly with fresh sliced strawberries, but any seasonal berry will be great too. For variation, try this Nut Butter Maple Syrup.
Makes 2 Belgian waffles (as shown) or 4 regular ones if using a classic waffle maker.
Store: Leftover waffles can be stored in the refrigerator for 4 - 5 days, or in the freezer for 2 - 3 months. Reheat in the toaster oven."
